충전소명,충전소위치상세,설치시도명,휴점일,이용가능시작시각,이용가능종료시각,완속충전가능여부,급속충전가능여부,급속충전타입구분,완속충전기대수,급속충전기대수,주차료부과여부,소재지도로명주소,소재지지번주소,관리업체명,관리업체전화번호,위도,경도,데이터기준일자,제공기관코드,제공기관명,
대전시 한국수자원공사,대전광역시 유성구 유성대로1689번길 125  주차장,대전광역시,연중무휴,00:00,24:00,Y,N,AC완속,2,0,N,대전광역시 유성구 유성대로1689번길 125  주차장,대전광역시 유성구 전민동 462-1번지 주차장,,,36.406999,127.394198,2018-08-30,3670000,대전광역시 유성구,
대전시 해태산업 라도무스아트센터,대전광역시 유성구 동서대로 639  주차장,대전광역시,연중무휴,00:00,24:00,Y,N,AC완속,1,0,N,대전광역시 유성구 동서대로 639  주차장,대전광역시 유성구 원신흥동 578-6번지 주차장,,,36.333064,127.333651,2018-08-30,3670000,대전광역시 유성구,
이마트 이천점,"경기도 이천시 이섭대천로 1440-50 , 옥상주차장(증포동)",경기도,"매월 2, 4주 일요일",10:00,00:00,N,Y,DC차데모+AC3상,0,1,N,"경기도 이천시 이섭대천로 1440-50 , 옥상주차장(증포동)","경기도 이천시 증포동 47-4, 옥상주차장",환경부(한국자동차환경협회),1661-9408,37.293941,127.459078,2019-03-05,4070000,경기도 이천시,
롯데마트 마장휴게소점(통영방향),"경기도 이천시 마장면 중부고속도로 82 , 지하주차장 100구역",경기도,연중무휴,06:00,03:00,N,Y,DC차데모+AC3상+DC콤보,0,1,N,"경기도 이천시 마장면 중부고속도로 82 , 지하주차장 100구역","경기도 이천시 마장면 목리 산13-32, 지하주차장 100구역",환경부(한국자동차환경협회),1661-9408,37.2636321,127.4076625,2019-03-05,4070000,경기도 이천시,
이천휴게소(통영방향),경기도 이천시 마장면 중부대로609번길 244-35,경기도,연중무휴,00:00,00:00,N,Y,DC차데모+AC3상+DC콤보,0,1,N,경기도 이천시 마장면 중부대로609번길 244-35,경기도 이천시 마장면 목리 142,한국자동차환경협회,1661-9408,37.2647118,127.403595,2019-03-05,4070000,경기도 이천시,
이천휴게소(통영방향),경기도 이천시 마장면 중부대로609번길 244-35,경기도,연중무휴,00:00,00:00,N,Y,DC차데모+AC3상+DC콤보,0,1,N,경기도 이천시 마장면 중부대로609번길 244-35,경기도 이천시 마장면 목리 142,한국전력,031-630-7246,37.2647118,127.403595,2019-03-05,4070000,경기도 이천시,
이천휴게소(하남방향),경기도 이천시 신둔면 서이천로853번길 346-129,경기도,연중무휴,00:00,00:00,N,Y,DC차데모+AC3상+DC콤보,0,1,N,경기도 이천시 신둔면 서이천로853번길 346-129,경기도 이천시 신둔면 용면리 산86,한국자동차환경협회,1661-9408,37.293855,127.378079,2019-03-05,4070000,경기도 이천시,
마장복합휴게소,경기도 이천시 마장면 중부고속도로 82,경기도,연중무휴,00:00,00:00,N,Y,DC차데모+AC3상+DC콤보,0,1,N,경기도 이천시 마장면 중부고속도로 82,경기도 이천시 마장면 목리 산13-32,환경부(한국자동차환경협회),1661-9408,37.2636321,127.4076625,2019-03-05,4070000,경기도 이천시,
덕평휴게소(강릉방향),"경기도 이천시 마장면 덕이로154번길 287-76, 휴게소 정면 좌측 주차장(흡연장 옆)",경기도,연중무휴,00:00,00:00,N,Y,DC차데모+AC3상+DC콤보,0,3,N,"경기도 이천시 마장면 덕이로154번길 287-76, 휴게소 정면 좌측 주차장(흡연장 옆)","경기도 이천시 마장면 각평리 319, 휴게소 정면 좌측 주차장(흡연장 옆)",환경부(한국자동차환경협회),1661-9408,37.2405296,127.3888535,2019-03-05,4070000,경기도 이천시,
덕평휴게소(인천방향),"경기도 이천시 마장면 덕이로154번길 287-76, 휴게소 옥외 장애인 주차장(휴게소 정면 우측 흡연장 앞)",경기도,연중무휴,00:00,00:00,N,Y,DC차데모+AC3상+DC콤보,0,1,N,"경기도 이천시 마장면 덕이로154번길 287-76, 휴게소 옥외 장애인 주차장(휴게소 정면 우측 흡연장 앞)","경기도 이천시 마장면 각평리 319, 휴게소 옥외 장애인 주차장(휴게소 정면 우측 흡연장 앞)",환경부(한국자동차환경협회),1661-9408,37.2405296,127.3888535,2019-03-05,4070000,경기도 이천시,
한국전력 이천지사,"경기도 이천시 이섭대천로 1264, 지상주자창 좌측(창전동)",경기도,연중무휴,06:00,23:00,N,Y,DC차데모+AC3상+DC콤보,0,1,N,"경기도 이천시 이섭대천로 1264, 지상주자창 좌측(창전동)","경기도 이천시 창전동 144-1, 지상주차장 좌측",한국전력,031-630-7246,37.283179,127.447283,2019-03-05,4070000,경기도 이천시,
설봉공원주차장,"경기도 이천시 경충대로2709번길 128, 제1주차장 좌측(관고동)",경기도,연중무휴,00:00,00:00,N,Y,DC차데모+AC3상+DC콤보,0,1,N,"경기도 이천시 경충대로2709번길 128, 제1주차장 좌측(관고동)","경기도 이천시 관고동 356, 제1주차장 좌측",한국전력,031-630-7246,37.278619,127.428446,2019-03-05,4070000,경기도 이천시,
이천시보건소,경기도 이천시 증신로153번길 13(증포동),경기도,연중무휴,00:00,00:00,Y,Y,DC차데모+AC3상+DC콤보,1,1,N,경기도 이천시 증신로153번길 13(증포동),경기도 이천시 증포동 152-2,한국전기차충전서비스,1522-1782,37.2889554,127.4523668,2019-03-05,4070000,경기도 이천시,
현대자동차 이천지점,경기도 이천시 경충대로 2664(중리동),경기도,연중무휴,09:00,17:30,Y,N,,1,0,N,경기도 이천시 경충대로 2664(중리동),경기도 이천시 중리동 445-11,현대자동차,,37.2765193,127.4372023,2019-03-05,4070000,경기도 이천시,
이천경찰서,경기도 이천시 부악로 32(중리동),경기도,연중무휴,00:00,00:00,N,Y,DC차데모+AC3상+DC콤보,0,1,N,경기도 이천시 부악로 32(중리동),경기도 이천시 중리동 350-1,에스트래픽,080-805-0010,37.2735919,127.4351832,2019-03-05,4070000,경기도 이천시,
종합운동장,경기도 이천시 부발읍 중부대로 1696,경기도,연중무휴,00:00,00:00,N,Y,DC차데모+AC3상+DC콤보,0,2,N,경기도 이천시 부발읍 중부대로 1696,경기도 이천시 부발읍 무촌리 52-16,에스트래픽,080-805-0010,37.2865735,127.4963505,2019-03-05,4070000,경기도 이천시,
농업테마공원,경기도 이천시 모가면 공원로 48,경기도,연중무휴,00:00,00:00,Y,Y,DC차데모+AC3상+DC콤보,2,1,N,경기도 이천시 모가면 공원로 48,경기도 이천시 모가면 어농리 871-3,에스트래픽,080-805-0010,37.1811472,127.4570012,2019-03-05,4070000,경기도 이천시,
이천시청,"경기도 이천시 부악로 40, 지하1층 주차장(중리동)",경기도,연중무휴,09:00,18:00,Y,N,,2,0,N,"경기도 이천시 부악로 40, 지하주차장(중리동)","경기도 이천시 중리동 490, 지하주차장",지엔텔,1544-4279,37.2717955,127.434369,2019-03-05,4070000,경기도 이천시,
이천농업기술센터,"경기도 이천시 부악로 38-52, 지상주차장(중리동)",경기도,연중무휴,09:00,18:00,Y,N,,2,0,N,경기도 이천시 부악로 38-52(중리동),경기도 이천시 중리동 386-1,지엔텔,1544-4279,37.2722505,127.4326224,2019-03-05,4070000,경기도 이천시,
이천시청 주차장,"경기도 이천시 부악로 40, 민원주차장(중리동)",경기도,연중무휴,00:00,00:00,Y,Y,DC차데모+AC3상+DC콤보,1,1,N,"경기도 이천시 부악로 40, 민원주차장(중리동)","경기도 이천시 중리동 490, 민원주차장",지엔텔,1544-4279,37.2717955,127.434369,2019-03-05,4070000,경기도 이천시,
이천시청 주차장,"경기도 이천시 부악로 40, 민원주차장(중리동)",경기도,연중무휴,00:00,00:00,Y,N,,1,0,N,"경기도 이천시 부악로 40, 민원주차장(중리동)","경기도 이천시 중리동 490, 민원주차장",시그넷이브이,070-4618-1331,37.2717955,127.434369,2019-03-05,4070000,경기도 이천시,
장호원읍사무소주차장,경기도 이천시 장호원읍 서동대로 8844-6,경기도,연중무휴,00:00,00:00,N,Y,DC차데모+AC3상+DC콤보,0,1,N,경기도 이천시 장호원읍 서동대로 8844-6,경기도 이천시 장호원읍 진암리 17-21,지엔텔,1544-4279,37.1147873,127.617602,2019-03-05,4070000,경기도 이천시,
이천시 롯데아울렛(이천),"경기도 이천시 호법면 프리미엄아울렛로 177-74, 지하1층주차장(백자동B1D2)",경기도,연중무휴,00:00,00:00,Y,Y,DC차데모+AC3상+DC콤보,2,1,N,"경기도 이천시 호법면 프리미엄아울렛로 177-74, 지하1층주차장(백자동B1D2)","경기도 이천시 호법면 단천리 864, 지하1층주차장(백자동B1D2)",지엔텔,1544-4279,37.2422526,127.4000798,2019-03-05,4070000,경기도 이천시,
청강문화산업대학교,경기도 이천시 마장면 청강가창로 389-94,경기도,연중무휴,00:00,00:00,Y,N,,1,0,N,경기도 이천시 마장면 청강가창로 389-94,경기도 이천시 마장면 해월리 33,케이티,1522-4700,37.2049315,127.3545245,2019-03-05,4070000,경기도 이천시,
매곡리덕평C.C,경기도 이천시 호법면 장자터로 115 (덕평C.C),경기도,연중무휴,00:00,00:00,Y,N,,3,0,Y,경기도 이천시 호법면 장자터로 115 (덕평C.C),경기도 이천시 호법면 매곡리 704-2(덕평C.C),케이티,1522-4700,37.185664,127.399678,2019-03-05,4070000,경기도 이천시,
동림환경,경기도 이천시 부발읍 중부대로1390번길 99,경기도,연중무휴,00:00,00:00,Y,N,,1,0,N,경기도 이천시 부발읍 중부대로1390번길 99,경기도 이천시 부발읍 마암리 207-1,케이티,1522-4700,37.2707918,127.4728189,2019-03-05,4070000,경기도 이천시,
신구초교 공영노외주차장,압구정로18길 28,서울특별시,주말,00:00,00:00,Y,N,,1,,Y,서울특별시 강남구 압구정로18길 28,서울특별시 강남구 신사동 550-11,에버온/한카,02-1661-8206,37.5233594,127.015272,2018-11-22,3220000,서울특별시 강남구,
탄천2호 공영노외주차장,열원동 4-49,서울특별시,주말,00:00,00:00,N,Y,AC3상+DC차데모+DC콤보,1,1,Y,서울특별시 강남구 열원동 4-49,서울특별시 강남구 일원동 4-49,한국자동차환경협회전기차급속충전문의,02-1661-9408,37.4939889,127.078626,2018-11-22,3220000,서울특별시 강남구,
역삼1동문화센터 공영노외주차장,역삼로7길 22,서울특별시,주말,00:00,00:00,Y,N,,1,,Y,서울특별시 강남구 역삼로7길 22,서울특별시 강남구 역삼동 829-1,에버온,02-1661-7766,37.4955234,127.015402,2018-11-22,3220000,서울특별시 강남구,
도곡로21길 7 공영노외주차장,도곡로21길 7,서울특별시,주말,00:00,00:00,Y,N,,1,,Y,서울특별시 강남구 도곡로21길 7,서울특별시 강남구 역삼동 795-25,에버온,02-1661-7766,37.4925499,127.030099,2018-11-22,3220000,서울특별시 강남구,
치매지원센터 공영노외주차장,선릉로108길 27,서울특별시,주말,00:00,00:00,Y,N,,1,,Y,서울특별시 강남구 선릉로108길 27,서울특별시 강남구 삼성동 113-27,에버온/한카,02-1661-7766,37.5102707,127.037535,2018-11-22,3220000,서울특별시 강남구,
포이초교 공영노외주차장,개포로22길 87,서울특별시,주말,00:00,00:00,Y,N,,1,,Y,서울특별시 강남구 개포로22길 87,서울특별시 강남구 개포동 1273,에버온/한카,02-1661-7766,37.475672,127.043335,2018-11-22,3220000,서울특별시 강남구,
도곡초교 공영노외주차장,선릉로64길 38,서울특별시,주말,00:00,00:00,Y,N,,1,,Y,서울특별시 강남구 선릉로64길 38,서울특별시 강남구 대치동 935-17,에버온/한카,02-1661-7766,37.4984662,127.046634,2018-11-22,3220000,서울특별시 강남구,
대치2문화센터 공영노외주차장,영동대로65길 30,서울특별시,주말,00:00,00:00,Y,N,,1,,Y,서울특별시 강남구 영동대로65길 30,서울특별시 강남구 대치동 980-15,에버온,02-1661-7766,37.5029636,127.054131,2018-11-22,3220000,서울특별시 강남구,
언주초교 공영노외주차장,남부순환로363길 19,서울특별시,주말,00:00,00:00,Y,N,,1,,Y,서울특별시 강남구 남부순환로363길 19,서울특별시 강남구 도곡동 922,한카,02-1661-8206,37.4862832,127.028026,2018-11-22,3220000,서울특별시 강남구,
논현초교 공영노외주차장,강남대로120길 33,서울특별시,주말,00:00,00:00,Y,N,,1,,Y,서울특별시 강남구 강남대로120길 33,서울특별시 강남구 논현동 168,한카,02-1661-8206,37.508169,127.017277,2018-11-22,3220000,서울특별시 강남구,
개포동공원 공영노외주차장,개포로 509,서울특별시,주말,00:00,00:00,Y,y,,1,1,Y,서울특별시 강남구 개포로 509,서울특별시 강남구 개포동 182-1,에버온,02-1661-7766,37.4896688,127.059526,2018-11-22,3220000,서울특별시 강남구,
대왕초교 공영노외주차장,세곡동 122-11,서울특별시,주말,09:00,19:00,Y,N,,1,,Y,서울특별시 강남구 세곡동 122-11,서울특별시 강남구 세곡동 122-11,에버온,02-1661-7766,37.4646674,127.097687,2018-11-22,3220000,서울특별시 강남구,
강남구청 부설주차장,삼성동16-1,서울특별시,없음,00:00,00:00,N,Y,,,1,Y,서울특별시 강남구 학동로 462,서울특별시 강남구 삼성동 16-1,한국전력,123,37.5175282,127.0452812,2018-11-22,3220000,서울특별시 강남구,
헌릉로745길 공영노상주차장,율현동 101-13번지 단지내,서울특별시,없음,00:00,00:00,N,Y,,,1,Y,서울특별시 강남구 헌릉로745길,서울특별시 강남구 율현동 101-13번지 단지내,한국전력,123,37.4702733,127.1164395,2018-11-22,3220000,서울특별시 강남구,
압구정로29길 공영노상주차장,압구정동445번지 주변,서울특별시,없음,00:00,00:00,N,Y,,,1,Y,서울특별시 강남구 압구정로29길,서울특별시 강남구 압구정동445번지,한국환경공단,032-590-5196,37.5306702,127.0249715,2018-11-22,3220000,서울특별시 강남구,
논현로22길 공영노외주차장,개포동 1266,서울특별시,없음,00:00,00:00,N,Y,,,1,Y,서울특별시 강남구 개포동 1266,서울특별시 강남구 논현로22길,한국환경공단,032-590-5196,37.4732075,127.0474347,2018-11-22,3220000,서울특별시 강남구,
대청역 공영노외주차장,개포동13-2,서울특별시,없음,00:00,00:00,N,Y,,,1,Y,서울특별시 강남구 개포동 13-2,서울특별시 강남구 개포로 623-1,한국환경공단,032-590-5196,37.4949109,127.0770997,2018-11-22,3220000,서울특별시 강남구,
비전 공영주차장,주차장 맨 끝,경기도,없음,00:00,23:59,Y,N,N,1,0,N,경기도 평택시 비전동 629-1,경기도 평택시 비전동 629-1,한국자동차환경협희,1661-9408,36.9971464,127.079841,2018-07-31,3910000,경기도 평택시,
송탄역 공영주차장,주차장 맨 끝,경기도,없음,00:00,23:59,Y,N,N,1,0,N,경기도 평택시 신장동 264-2,경기도 평택시 신장동 264-2,한국자동차환경협희,1661-9408,37.0753821,127.045238,2018-07-31,3910000,경기도 평택시,
이마트 평택점,3층 주차장 승강기 입구,경기도,"둘째, 넷째 일요일",10:00,23:00,Y,N,N,1,0,N,경기도 평택시 영신로 29,경기도 평택시 지제동 50,중앙제어,031-960-6800,37.0214553,127.066828,2018-07-31,3910000,경기도 평택시,
홈플러스 송탄점,옥상 주차장(4층) 왼쪽 가장자리,경기도,"둘째, 넷째 일요일",10:00,23:59,N,Y,N,0,1,N,경기도 평택시 경기대로 1133,경기도 평택시 장당동 390-1,한국전력공사,1899-2100,37.0449989,127.0595265,2018-07-31,3910000,경기도 평택시,
농업기술센터,농촌 문화 체험관 옆,경기도,없음,00:00,23:59,Y,N,N,1,0,N,경기도 평택시 오성면 청오로 33-58,경기도 평택시 오성면 숙성리 96,Gcharger,1544-4279,37.0131244,126.9799833,2018-07-31,3910000,경기도 평택시,
포승읍사무소,주차장 끝,경기도,없음,00:00,23:59,Y,N,N,1,0,N,경기도 평택시 서동대로 1174-16,경기도 평택시 서동대로 1174-16,한국알박,1833-7448,36.9826728,126.8853642,2018-07-31,3910000,경기도 평택시,
진위면사무소,주차장 입구(왼쪽 첫번째),경기도,없음,00:00,23:59,Y,N,N,1,0,N,경기도 평택시 진위면 봉남길 61,경기도 평택시 진위면 봉남리 230-1,주식회사 에버온,1661-7766,37.0998385,127.0910110,2018-07-31,3910000,경기도 평택시,
서탄면사무소,주차장 맨 끝,경기도,"토,일요일",09:00,18:00,Y,N,N,1,0,N,경기도 평택시 서탄면 금암2길 122,경기도 평택시 서탄면 금암2길 122,에버온,1661-7766,37.1081608,127.0351876,2018-07-31,3910000,경기도 평택시,
